mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_mean_40,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_std_26,mfcc_std_27,mfcc_std_28,mfcc_std_29,mfcc_std_30,mfcc_std_31,mfcc_std_32,mfcc_std_33,mfcc_std_34,mfcc_std_35,mfcc_std_36,mfcc_std_37,mfcc_std_38,mfcc_std_39,mfcc_std_40,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,mfcc_delta_mean_14,mfcc_delta_mean_15,mfcc_delta_mean_16,mfcc_delta_mean_17,mfcc_delta_mean_18,mfcc_delta_mean_19,mfcc_delta_mean_20,mfcc_delta_mean_21,mfcc_delta_mean_22,mfcc_delta_mean_23,mfcc_delta_mean_24,mfcc_delta_mean_25,mfcc_delta_mean_26,mfcc_delta_mean_27,mfcc_delta_mean_28,mfcc_delta_mean_29,mfcc_delta_mean_30,mfcc_delta_mean_31,mfcc_delta_mean_32,mfcc_delta_mean_33,mfcc_delta_mean_34,mfcc_delta_mean_35,mfcc_delta_mean_36,mfcc_delta_mean_37,mfcc_delta_mean_38,mfcc_delta_mean_39,mfcc_delta_mean_40,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,mfcc_delta_std_13,mfcc_delta_std_14,mfcc_delta_std_15,mfcc_delta_std_16,mfcc_delta_std_17,mfcc_delta_std_18,mfcc_delta_std_19,mfcc_delta_std_20,mfcc_delta_std_21,mfcc_delta_std_22,mfcc_delta_std_23,mfcc_delta_std_24,mfcc_delta_std_25,mfcc_delta_std_26,mfcc_delta_std_27,mfcc_delta_std_28,mfcc_delta_std_29,mfcc_delta_std_30,mfcc_delta_std_31,mfcc_delta_std_32,mfcc_delta_std_33,mfcc_delta_std_34,mfcc_delta_std_35,mfcc_delta_std_36,mfcc_delta_std_37,mfcc_delta_std_38,mfcc_delta_std_39,mfcc_delta_std_40,Emotion,Emotion_ID,Path
-313.42746,71.601814,-11.296333,12.914383,-1.4078968,1.0761373,-13.356854,-1.2105308,-14.276552,-6.805414,-2.9635234,-1.8160504,-4.2978964,-2.9032195,-2.5444965,-3.9261696,-1.6497263,0.75337195,-5.914212,-4.3873844,-1.8099563,0.10745005,-2.6657815,-0.5623232,1.5050411,1.4880496,-0.033058655,2.952764,1.1600163,1.2545369,1.0563896,0.9584422,0.1283749,1.0254123,-0.022903727,-0.2936747,1.4075389,1.0832074,2.3952227,2.4561498,160.64447,69.260124,28.73627,25.003798,16.056015,14.061188,21.067846,13.365061,15.748994,11.777276,10.059906,7.515945,8.6888895,6.7302136,8.765536,9.074265,7.9510593,5.705804,8.406741,6.2768936,8.096506,5.1934943,7.5971317,7.2017713,6.4806404,6.3097463,6.311833,6.731544,6.887032,5.903982,6.5617547,6.5897565,6.628465,6.7167497,5.3177543,4.9880066,8.048424,7.377715,8.189113,7.197613,-0.003137034,-0.004127462,-0.0031865845,-0.0016106545,0.0005126879,0.002945266,0.0053175935,0.0072346022,0.008416906,0.008798951,0.008526782,0.007859208,0.007033622,0.0061770147,0.0053093755,0.004423373,0.003573465,0.002904148,0.002591566,0.002735816,0.0032780052,0.0040024645,0.0046284893,0.004937625,0.004859346,0.004467288,0.003896923,0.0032457071,0.0025237638,0.001684407,0.0007074395,-0.0003288253,-0.0012429504,-0.0018238835,-0.0019401358,-0.001617244,-0.0010339926,-0.00043802903,-3.0142195e-05,0.00011554508,14.007637,7.2933307,5.167691,3.4303088,2.2975733,1.9826775,2.8100986,1.992724,2.1675012,1.7730118,1.5100708,1.2730833,1.2647995,1.2548949,1.3690742,1.425542,1.2994744,1.0775979,1.1149187,0.9679572,1.2817488,0.88058156,1.0341648,1.1648439,1.240873,1.0449368,1.1582055,1.2065771,1.2737427,0.9587572,1.0895324,1.1304862,1.1662986,1.1628312,1.0537261,1.049757,1.3250399,1.3699224,1.3047835,1.1166587,sad,6,C:\Users\shahe\4XAI\Project\data\raw\Actor_14\03-01-04-02-01-02-14.wav
-340.2987,62.427803,-9.084128,8.401728,-4.2657495,-4.418107,-15.980843,-3.078286,-18.971561,-9.024053,-4.7920756,-6.9841275,-6.937895,-4.1284966,-3.6169462,-6.993589,-4.330629,-3.0488026,-5.5113096,-4.017116,-5.6190815,-1.1556829,-4.845475,-0.9727489,-0.15496999,1.2603319,2.119357,4.354889,4.2260118,4.6787515,5.923275,5.437671,3.5932863,3.0515583,-0.072329715,0.27225804,0.25488454,0.56971765,1.3289132,0.33972797,143.46504,67.951,21.483606,24.948463,22.631222,18.768719,22.809061,12.80812,18.131618,12.080578,10.039911,10.788342,9.4171,7.5349064,9.635556,10.836692,7.1955843,5.8625817,8.455656,8.771613,8.491386,6.121101,9.473316,10.015478,9.290878,8.92034,9.815572,9.601216,10.555287,11.064552,12.1487255,8.337169,8.889143,8.351181,6.868702,5.839973,4.8121533,5.2603326,5.268366,5.1418443,0.00026957193,0.0003782773,0.00036938986,0.00035526734,0.00033643737,0.0003139178,0.00028869955,0.00026182758,0.00023430628,0.0002068391,0.0001799942,0.0001540015,0.00012880014,0.00010394289,7.8776204e-05,5.2391213e-05,2.3797895e-05,-7.933759e-06,-4.374389e-05,-8.4214174e-05,-0.00012961432,-0.00017983271,-0.00023419384,-0.00029158086,-0.00035037723,-0.00040849388,-0.00046364634,-0.0005132662,-0.0005547544,-0.0005856913,-0.00060383143,-0.0006075717,-0.00059570826,-0.0005678353,-0.0005241996,-0.00046586653,-0.00039458275,-0.0003127595,-0.00022333903,-0.00012958303,11.859297,8.150362,3.9010444,3.8629944,3.3337138,2.558165,2.7863626,1.989283,2.5837765,2.1347828,1.6247104,1.5124894,1.2097896,1.1022328,1.4649366,1.2563467,1.0899128,0.99215513,1.1825327,1.2451541,1.216991,1.1800808,1.4017911,1.5656377,1.6293676,1.5787663,1.5305241,1.8069896,1.8346071,1.7193693,1.4534386,1.2299957,1.535209,1.4853202,1.4843549,1.230776,0.91484445,1.034832,1.0482944,1.0146697,sad,6,C:\Users\shahe\4XAI\Project\data\raw\Actor_14\03-01-04-02-02-01-14.wav
-335.64154,68.05414,-21.507448,8.12536,-2.5146124,-4.862074,-26.652628,-1.7044178,-20.578218,-17.294462,-2.1551006,-7.435477,-13.9741745,-3.1957226,-2.4071639,-10.634797,-6.185192,-3.349026,-11.068752,-3.5326579,-5.124238,-1.3913499,-2.2538416,0.87715137,4.8970037,5.2268143,3.9127436,8.766361,6.213344,4.0016785,2.6243598,-0.9264299,0.14346844,0.46041822,-2.0685558,-0.40223297,-0.6175898,-1.0350114,-0.9732718,-1.1451151,139.60762,68.915855,31.021114,24.81077,24.998247,22.81559,27.645023,13.744765,17.427765,17.187551,10.656937,8.487696,11.991509,8.796431,9.762795,13.965079,7.783734,6.1806135,10.890715,10.696089,8.947828,8.3543005,12.368018,11.870133,13.656941,13.450567,12.667793,13.727216,14.062651,11.494966,9.643658,8.46901,8.914308,7.5878544,7.488273,7.343186,5.77561,5.4741545,7.7530932,6.5751038,-0.07986656,-0.05264734,-0.019298526,-0.017883815,0.032784685,0.019841094,0.013230317,0.04810619,0.019049164,-0.0072978134,0.019347373,0.01582609,-0.021799088,-0.022809207,-0.0046989596,0.00043419236,0.010719482,0.013729709,0.008500113,-0.0009185778,-0.0107384,0.0027831632,0.011979117,0.0037725396,0.007153937,0.0074647875,-0.00093403267,0.004234395,0.0027845125,-0.018011633,-0.017776428,0.008748504,0.022143248,0.01386795,-0.0036832644,-0.015547922,-0.004073762,0.010626837,-0.00031459754,-0.008334415,12.721238,8.497972,5.066413,3.9463904,3.385431,3.0921583,3.5352175,2.3610723,2.5730875,2.7347386,1.9492066,1.3949786,1.5642279,1.7110008,1.4306141,1.7716347,1.1862576,0.99064374,1.3546759,1.5159477,1.5321563,1.4343829,2.0621817,1.8827227,2.1645257,2.1483958,2.102473,2.2525606,2.1408894,2.1883807,2.0468183,1.6693425,1.6347357,1.5616935,1.4501747,1.3475404,1.0385549,1.118104,1.239135,1.3129603,sad,6,C:\Users\shahe\4XAI\Project\data\raw\Actor_14\03-01-04-02-02-02-14.wav
-390.2926,54.098553,-11.345353,9.197883,-6.348058,-3.0064814,-14.667971,2.4398367,-12.956663,-3.7957945,-3.7204547,-7.3851213,-5.688403,-6.249824,-6.3988132,-3.2979488,-1.6961132,-1.2430366,-1.0461589,-0.15697658,-1.5470622,0.23492843,-2.1634324,2.457802,0.6098096,3.1678016,0.5206113,2.0998821,-0.98922664,-1.5699729,-2.009609,0.80671823,-0.28705987,-0.31507963,-1.5646726,0.21070816,2.8717883,1.5358791,-0.5279406,-0.45456636,159.7002,57.65758,32.434097,24.446434,24.480328,14.4023285,22.604826,13.596265,16.619877,9.293294,10.717087,12.340303,9.203978,8.232141,10.942417,9.925671,6.9809084,9.712925,11.674996,10.413839,8.815532,7.25695,9.0416765,8.564911,8.923368,10.246296,7.2095714,6.7999315,8.45854,6.6363482,6.338125,6.2168946,5.1961,4.683037,6.3317657,6.066441,8.489961,6.72792,6.260408,7.4110084,-0.0001679549,-0.00023477974,-0.00022679863,-0.00021416415,-0.00019764731,-0.00017834386,-0.00015753212,-0.00013639571,-0.00011615212,-9.7741475e-05,-8.183337e-05,-6.8833644e-05,-5.8718608e-05,-5.113994e-05,-4.548722e-05,-4.0825376e-05,-3.615846e-05,-3.0376386e-05,-2.2502656e-05,-1.1692656e-05,2.610768e-06,2.0640116e-05,4.229309e-05,6.7081855e-05,9.4227755e-05,0.00012269933,0.00015124361,0.00017862117,0.00020361961,0.00022514831,0.00024245732,0.00025501318,0.00026272883,0.00026584178,0.00026498406,0.0002610193,0.00025506137,0.00024829013,0.00024190186,0.00023694072,15.787331,7.5412126,4.8347955,4.2997284,3.0690951,2.4942415,3.3031585,2.1192844,2.4351656,1.4477212,1.8555346,1.8911815,1.433564,1.1185572,1.565617,1.6294024,1.325774,1.5443618,1.4311472,1.3901076,1.4509075,1.2888305,1.4720706,1.3928026,1.4631735,1.5697601,1.160419,1.1277226,1.2853171,1.1563449,1.1573911,1.1046319,0.978547,0.8881052,1.1068759,1.1969566,1.4184703,1.1030774,0.9798392,1.1198301,angry,0,C:\Users\shahe\4XAI\Project\data\raw\Actor_14\03-01-05-01-01-01-14.wav
-361.94696,58.59527,-11.8881645,8.304008,-6.248449,-3.039031,-17.562605,3.9646022,-11.094565,-5.723932,-4.9455705,-3.9308927,-2.540223,-3.191963,-5.731923,-1.5881572,-3.1780336,-1.9671586,-2.8909214,-1.1176652,0.8754153,1.1250827,-0.26659247,2.85966,1.0553612,3.5842772,0.1229392,1.9510074,0.31391895,1.9858346,2.0472088,3.2401679,3.2960448,1.7754905,0.3262357,0.4978692,1.0505823,0.7497778,-1.5283988,-0.19092709,167.20596,60.921658,30.551933,22.47432,20.015284,13.254548,24.71695,15.613292,13.968115,11.473269,10.239479,9.972954,9.242124,7.835727,10.886868,7.770097,7.2439322,9.085525,11.492881,11.824607,10.872945,9.603121,14.329828,10.246364,9.81751,9.772084,7.9103174,6.5004783,8.148433,9.791436,9.773507,8.724974,9.808878,9.0923395,9.243115,6.928499,6.103236,5.917812,4.772794,5.6416073,0.0014726354,0.0020802005,0.0020730174,0.0020612215,0.0020447047,0.002023586,0.0019978937,0.0019677293,0.0019331959,0.0018943929,0.0018514268,0.0018044508,0.0017536109,0.0016990892,0.0016410165,0.0015796127,0.0015150554,0.0014475508,0.0013772985,0.0013045251,0.0012294587,0.0011523404,0.0010734061,0.0009929035,0.00091106334,0.0008281444,0.0007443901,0.00066008297,0.0005754655,0.0004907838,0.00040629148,0.00032225568,0.00023891148,0.00015650278,7.527602e-05,-4.5400984e-06,-8.270081e-05,-0.0001590066,-0.00023323593,-0.00030518972,14.885255,6.904345,4.8139787,4.024857,2.9163566,2.1155684,3.3027418,2.2322276,1.9259151,1.7199419,1.5767962,1.5185345,1.5536094,1.1959941,1.3278389,1.2904676,1.1207424,1.4126145,1.4799684,1.5197096,1.7489505,1.5483935,1.8652664,1.1860172,1.3984762,1.6695193,1.4707774,1.1238203,1.3632265,1.3981466,1.6166853,1.4930123,1.5171818,1.4162997,1.4947251,1.3763082,1.1371588,1.0517852,0.6806937,1.1445985,angry,0,C:\Users\shahe\4XAI\Project\data\raw\Actor_14\03-01-05-01-01-02-14.wav
-355.94836,53.274414,-15.282535,8.959041,-4.763248,-6.4922776,-20.638103,2.5287209,-15.925463,-9.710195,-5.9111743,-7.3681192,-5.2914004,-3.9743593,-7.5529776,-4.714539,-5.496113,-6.186859,-5.3577285,-2.934498,-0.0050315047,0.73817974,-1.5154124,1.4753965,-3.0446727,0.07833484,-2.9199717,2.0557044,0.992956,2.8669324,0.4205619,1.8201355,2.1947324,0.90160054,1.6232294,-0.38046417,-1.6978787,-1.0010304,0.16545638,2.0087106,151.83485,65.676506,31.492594,25.469597,22.257345,22.021568,25.067747,11.033218,16.355656,11.691327,10.884643,11.873381,8.436685,7.494478,11.614691,8.827632,7.510121,7.700815,9.299949,9.7970295,12.2056,13.149727,13.959123,10.504086,8.84377,9.382458,8.668078,8.278381,7.6760983,10.512749,9.893671,10.162109,10.417028,8.432975,8.221187,7.820479,9.216471,7.637995,6.017049,5.7224555,0.0,0.0,2.705459e-08,0.0,1.3527295e-08,0.0,2.705459e-08,6.7636474e-09,-1.3527295e-08,0.0,8.45456e-09,0.0,1.0145471e-08,-8.454559e-10,6.7636474e-09,6.7636474e-09,1.6909119e-09,0.0,0.0,0.0,1.6909119e-09,3.3818237e-09,2.3672767e-08,0.0,6.7636474e-09,-4.22728e-09,-4.22728e-09,1.3527295e-08,-6.7636474e-09,-6.7636474e-09,0.0,0.0,6.7636474e-09,-6.7636474e-09,0.0,-3.3818237e-09,-5.0727356e-09,0.0,1.6909119e-09,8.031831e-09,13.540351,8.644507,5.5216126,4.580128,2.995352,3.4558728,3.2157998,2.0195715,2.2603424,1.8217835,1.7237827,1.5707345,1.354961,1.1049623,1.304904,1.3283005,1.090133,1.2630874,1.3507271,1.5708454,1.810755,2.0186994,1.6206198,1.432726,1.4028248,1.5891771,1.5753711,1.4678975,1.4347812,1.8901349,1.8965865,1.7751127,1.6852705,1.6729076,1.5709877,1.4965367,1.373914,1.2884698,1.1392492,1.0738349,angry,0,C:\Users\shahe\4XAI\Project\data\raw\Actor_14\03-01-05-01-02-01-14.wav
-355.43085,53.959282,-14.669062,2.4375775,-10.999445,-6.4768248,-23.341682,2.6528437,-18.97346,-9.963553,-8.872593,-6.076382,-6.567614,-7.1205673,-8.380619,-3.1327932,-3.3091815,0.018317256,1.4900753,1.3897086,-0.09875434,2.030759,-0.5670031,3.315229,1.0620146,3.6710498,-0.5500838,1.7697525,0.33750558,1.4955556,-1.5527577,0.6224755,-1.2293038,-0.34717867,-1.4145931,0.2763297,-1.3883399,-0.69901335,-1.075524,0.08326469,152.5767,67.540504,29.905815,27.620197,24.093544,19.68872,25.677937,13.757018,16.674313,13.757611,12.66658,10.825177,9.789679,10.286528,10.36414,10.479239,14.5700865,14.451372,15.3045025,14.062184,12.564031,13.659773,10.745953,12.037113,9.357609,10.437059,8.070914,8.778817,9.606016,8.158483,6.2079177,7.750338,6.160846,6.9797826,6.064261,6.9093223,5.846202,7.9556217,6.6925316,6.800468,0.0016020646,-0.002097813,0.0016207729,-0.00091036665,7.852595e-05,0.0007453269,-0.0014357601,0.0018915792,-0.0020518065,0.0019044538,-0.0014866092,0.00087648083,-0.0001786888,-0.00049419946,0.0010406277,-0.0013862823,0.0014946072,-0.0013703894,0.0010557851,-0.0006205376,0.00014749487,0.0002825649,-0.0006048493,0.00078053173,-0.0008009917,0.0006862735,-0.0004784875,0.00023141228,9.1309244e-07,-0.00017481663,0.00026447553,-0.00026527196,0.00019254413,-7.636327e-05,-4.6298857e-05,0.00014024423,-0.00017983862,0.0001540759,-6.8390626e-05,-5.7247515e-05,14.645213,8.523989,5.4768586,4.9074397,2.7912908,2.641685,3.35195,2.400071,2.3112125,2.2150455,1.9001709,1.5769589,1.5910823,1.4218341,1.491495,1.6238531,1.8802092,1.8928576,1.9341365,2.0548224,2.0929153,2.306232,2.0442398,2.0662158,1.9163897,2.0303998,1.6128742,1.6678224,1.6900651,1.4464948,1.2859063,1.2834879,1.1390175,1.07593,1.1538872,1.3892989,1.1216372,1.3804659,1.1951087,1.2446506,angry,0,C:\Users\shahe\4XAI\Project\data\raw\Actor_14\03-01-05-01-02-02-14.wav
-342.91678,74.296036,-40.548244,-7.927261,-14.022656,-15.060967,-28.858845,1.6653991,-14.295129,-13.922602,-5.7009096,-5.6144366,-9.874722,0.9536202,-2.6626763,-0.4772678,5.8259363,6.558655,-0.6278308,4.5475674,-0.9235551,-3.0484102,-4.572901,-1.6790988,0.57737315,-0.7025298,-5.5211773,-1.4182963,-4.586582,-1.5048528,-2.931838,-0.4171543,0.45271552,-1.1882287,0.24772455,1.6298355,-0.52417785,-1.3078537,-1.4084295,-0.18420227,151.93898,56.586548,38.5253,28.111233,29.304602,19.553432,23.935314,17.225819,15.590004,12.362487,10.806123,11.791978,9.822487,12.0206995,9.809883,9.779233,13.830412,13.2008705,12.324645,9.73456,10.3024845,10.186503,10.494321,7.0431614,6.511758,6.658959,8.362689,7.3024373,8.244569,5.9535866,6.906535,5.9023643,6.559916,5.492153,6.963785,8.6778755,7.5899982,6.5020285,5.7408705,5.7980223,0.04923784,0.048923656,0.019569775,0.006270104,-0.008199617,-0.017970173,-0.01831777,-0.025306039,-0.02648424,-0.013986967,-0.011754013,-0.01541068,-0.005605366,0.0047874604,0.0061387136,0.0039002304,-0.0042999485,-0.010152952,-0.001781352,0.009048543,0.011583092,0.011447156,0.010669465,0.007714735,0.003334732,-0.0017403415,-0.0031925736,0.0004081261,0.0033406029,0.0032010637,-0.00013702305,-0.006203381,-0.0077056275,-0.002487448,0.00064411905,-0.00022802454,-0.0006069156,-0.0011536754,-0.0003580768,0.003641678,17.228687,8.277101,6.0104427,4.521467,3.5168142,2.6256268,3.3608615,2.6524167,2.4974692,2.1804996,1.8496029,2.2307417,1.8929535,2.1973703,1.7765771,1.5255681,2.2385583,2.0801985,1.9153233,1.8787584,1.8455,1.7770927,1.7395945,1.1312814,1.1841402,1.3823553,1.260368,1.3383151,1.411929,1.119071,1.0772169,1.0222862,1.1556858,0.9756366,1.256022,1.6584673,1.5192474,1.3293753,1.0944171,0.97872496,angry,0,C:\Users\shahe\4XAI\Project\data\raw\Actor_14\03-01-05-02-01-01-14.wav
-319.35492,66.75034,-41.704796,-8.634215,-16.059341,-17.343784,-30.791473,1.7913933,-15.55404,-14.878554,-2.0945795,-2.9149246,-8.151426,5.0695353,-1.4313979,-0.28490865,5.1389422,3.2155213,-1.0484222,3.2064633,-1.6091477,0.30367857,-0.8790406,-0.26251003,0.43932077,-1.6269252,-3.1297152,-0.8322564,-2.1773205,0.18363059,-2.8068333,1.0653888,0.64563704,-2.7118967,-1.098908,1.1092219,0.4545239,-1.4839678,-2.2865825,-1.3611015,125.022995,56.972237,34.781822,29.118958,24.187717,20.49936,26.665157,14.571589,15.236568,15.355376,12.481147,15.630401,16.45457,14.32294,11.960239,14.2225895,16.792189,14.240582,12.086163,11.531229,10.793737,9.159799,10.218619,10.380069,8.234194,8.744039,8.041072,8.503432,7.57771,6.706964,7.080066,6.060621,6.0859976,6.1863685,7.531553,7.307503,6.5381684,6.7392526,6.8662496,5.3735228,-0.05428233,-0.083393134,-0.05133603,-0.030018205,-0.020853564,0.024858674,0.01959744,0.04235988,0.059114896,0.0047156354,0.035284426,0.04945544,-0.004555604,0.0026116744,0.0012081566,-0.00012286843,0.021553708,0.002979928,-0.013220934,-0.014662757,-0.005151265,0.00876378,5.817244e-05,0.002898775,0.0058771996,-0.0012090883,0.010795925,0.010460796,-0.0028627138,0.0016945981,0.0108720595,0.011593731,-0.0039481088,-0.02552131,-0.017581442,0.0022551878,-0.002778344,-0.006056855,-0.0036309222,-0.0072700894,17.048649,7.5539927,6.028193,4.745634,3.1658275,2.8814979,3.6500123,2.4039547,2.6081822,2.5971828,2.0732048,2.0942237,2.2241766,2.5557692,2.2846396,2.3144772,2.5052311,1.9288117,2.1107109,2.1347306,1.8506068,1.4925332,1.8907994,1.9057335,1.5592176,1.5015242,1.4011883,1.5651383,1.4894377,1.3166922,1.2985272,1.0984883,1.1266526,1.1885566,1.3659761,1.2833863,1.1997505,1.2591405,1.2276107,0.9564249,angry,0,C:\Users\shahe\4XAI\Project\data\raw\Actor_14\03-01-05-02-01-02-14.wav
-338.0587,50.575165,-36.300636,-13.912095,-20.777538,-15.181706,-28.331196,2.09742,-16.228228,-16.923561,-0.35870752,-4.9071174,-2.3544307,5.487022,-1.0255826,-0.24398933,2.662531,-0.5851637,-3.3127341,5.4127216,1.073951,3.4382358,0.18148355,-0.65742385,1.9443142,0.6834385,-0.79818684,1.5315323,-1.133238,-1.0461044,-3.9357667,0.43299288,1.0517135,-1.3590631,-2.282725,0.13471358,2.3935447,1.3471729,-0.58376664,-2.4932415,134.1021,51.23895,42.588505,24.543737,24.920235,22.606441,26.618414,17.220242,15.038206,14.960871,11.215461,14.651255,14.679741,16.0209,14.477615,13.850071,15.396409,14.2246,13.400657,14.488475,11.551085,12.822698,10.477933,8.777099,10.59591,8.493421,7.49912,8.511122,9.345902,6.8094687,7.140812,5.579337,6.68955,6.503522,6.2033396,5.9542365,8.158525,7.3514853,6.3103294,6.9554224,-5.410918e-08,-2.705459e-08,2.705459e-08,0.0,1.3527295e-08,6.7636474e-09,2.705459e-08,4.0581885e-08,1.3527295e-08,1.3527295e-08,8.45456e-09,0.0,0.0,0.0,6.7636474e-09,-1.6909119e-09,1.3527295e-08,0.0,2.0290942e-08,-1.3527295e-08,1.6909119e-09,0.0,-6.7636474e-09,-3.3818237e-09,-6.7636474e-09,2.5363678e-09,0.0,3.3818237e-09,3.3818237e-09,6.7636474e-09,6.7636474e-09,6.7636474e-09,-2.5363678e-09,-5.0727356e-09,-3.3818237e-09,0.0,-3.3818237e-09,-1.0145471e-08,0.0,6.7636474e-09,15.094312,7.293288,6.080458,4.2203307,2.7977715,3.0956829,3.2486537,2.7959974,2.2420697,2.1926057,2.202248,2.2763097,2.4613159,2.4264884,1.8811018,2.2927282,2.5553958,2.5127432,2.2362735,2.2445128,1.8827368,2.0701196,1.9508435,1.617613,1.8316627,1.6137584,1.4347948,1.6424968,1.7744234,1.1975515,1.4418246,1.1287609,1.3197459,1.2650117,1.1562201,1.13869,1.5516105,1.4558855,1.2110969,1.2483221,angry,0,C:\Users\shahe\4XAI\Project\data\raw\Actor_14\03-01-05-02-02-01-14.wav
-342.06638,61.163246,-31.222338,-2.244387,-17.100224,-15.111647,-26.675772,5.3044176,-19.543447,-17.226526,-4.822671,-9.041796,-10.89592,-1.1683642,-8.32683,-2.9789097,0.25272852,3.0377014,-0.8509131,7.026468,2.6010606,1.6459377,-5.231386,-1.8402702,-0.16709456,1.8247821,-0.849279,2.5190728,-2.3659053,-2.4458106,-4.281647,0.08635133,-0.12142701,-1.9837859,-3.2701094,-0.51982147,0.5131827,2.9124808,0.1959536,-1.1214406,144.43486,62.35492,38.79841,27.712538,26.943745,23.87224,24.615623,17.344326,15.381897,14.468611,11.158624,11.623209,11.577453,12.892632,12.578817,13.739517,13.590517,13.472104,15.111093,15.570385,12.37506,11.142446,11.262487,8.401185,8.797156,5.8770585,7.7345943,7.969524,9.796996,8.821263,7.3763804,6.3137283,5.8159676,5.8294,6.792665,7.268865,7.143508,7.3433948,8.119111,7.849271,-0.045040157,-0.04308219,-0.017777612,-0.01738217,-0.017468108,0.0053176475,0.026422488,0.030291997,0.035967477,0.023568034,0.006721189,0.009947405,0.014113101,0.009534305,-0.01221929,-0.00995361,0.01960442,0.017335013,-0.0021332274,-0.006092261,0.0032702608,-0.00019978463,-0.0064349547,-0.003120965,-0.023205781,-0.025681565,-0.0021887044,-0.0067816786,-0.01477097,-0.0033578686,0.009273498,0.013497261,0.01456269,0.005298552,-0.0034116008,0.008412205,0.0033168118,-0.008272233,-0.0015173127,-0.0049807746,17.315107,9.002712,6.2465453,4.7393026,3.4661229,3.319874,2.9936972,2.5574205,2.7310398,2.3175786,1.8656739,1.8509816,2.0517802,2.0651708,2.1512814,2.5039861,2.217869,1.9615849,2.1961086,2.4114988,2.432166,1.96412,2.1197019,1.4389191,1.3802717,1.1387187,1.4737306,1.415781,1.4892755,1.6632792,1.1146624,1.0610093,1.0395226,1.18506,1.2490609,1.1179322,1.4089721,1.4403347,1.1386132,1.2082598,angry,0,C:\Users\shahe\4XAI\Project\data\raw\Actor_14\03-01-05-02-02-02-14.wav
